height,sample_count,optimization_type,size
2054000,771,aggregate,1930307
2079000,772,aggregate,1916509
2104000,773,aggregate,1947796
2129000,774,aggregate,1927544
2154000,775,aggregate,1954738
2179000,776,aggregate,1919169
2204000,777,aggregate,1961381
2229000,778,aggregate,1958807
2254000,779,aggregate,1970519
2279000,779,aggregate,1974667
2304000,780,aggregate,1960326
2329000,781,aggregate,1965993
2354000,782,aggregate,1991180
2379000,783,aggregate,1983671
2404000,784,aggregate,1957374
2429000,785,aggregate,1987685
2454000,786,aggregate,1958948
2479000,787,aggregate,1978035
2504000,787,aggregate,1990967
2529000,788,aggregate,2006882
2554000,789,aggregate,2014013
2579000,790,aggregate,1978688
2604000,791,aggregate,2014367
2629000,792,aggregate,2008566
2654000,792,aggregate,2039310
2679000,793,aggregate,2052297
2704000,794,aggregate,2037956
2729000,795,aggregate,2033918
2754000,795,aggregate,2054115
2779000,796,aggregate,2061301
2804000,797,aggregate,2028904
2829000,798,aggregate,2049156
2854000,798,aggregate,2026708
2879000,799,aggregate,2071659
2904000,800,aggregate,2056830
2929000,801,aggregate,2072312
2954000,801,aggregate,2028093
2979000,802,aggregate,2038396
3004000,803,aggregate,2064559
3029000,804,aggregate,2054122
3054000,804,aggregate,2064614
3079000,805,aggregate,2075893
904000,703,aggregate,1197745
929000,705,aggregate,1454543
954000,707,aggregate,1478321
979000,709,aggregate,1546995
1004000,712,aggregate,1547892
1029000,714,aggregate,1600950
1054000,715,aggregate,1593682
1079000,717,aggregate,1643324
1104000,719,aggregate,1647338
1129000,721,aggregate,1660868
1154000,723,aggregate,1679522
1179000,725,aggregate,1697444
1204000,726,aggregate,1677735
1229000,728,aggregate,1692973
1254000,730,aggregate,1697719
1279000,731,aggregate,1753162
1304000,733,aggregate,1777672
1329000,735,aggregate,1760702
1354000,736,aggregate,1750021
1379000,738,aggregate,1761843
1404000,739,aggregate,1813626
1429000,741,aggregate,1788848
1454000,742,aggregate,1757671
1479000,743,aggregate,1802134
1504000,745,aggregate,1824692
1529000,746,aggregate,1792051
1554000,747,aggregate,1819678
1579000,749,aggregate,1862000
1604000,750,aggregate,1842535
1629000,751,aggregate,1826974
1654000,753,aggregate,1832940
1679000,754,aggregate,1841535
1704000,755,aggregate,1868970
1729000,756,aggregate,1890253
1754000,758,aggregate,1839800
1779000,759,aggregate,1919887
1804000,760,aggregate,1869001
1829000,761,aggregate,1904381
1854000,762,aggregate,1886734
1879000,763,aggregate,1889607
1904000,764,aggregate,1890394
1929000,766,aggregate,1925152
1954000,767,aggregate,1893487
1979000,768,aggregate,1894762
2004000,769,aggregate,1920681
2029000,770,aggregate,1932747
2054000,771,aggregate,1902979
2079000,772,aggregate,1946466
2104000,773,aggregate,1912849
2129000,774,aggregate,1959996
2154000,775,aggregate,1952731
2179000,776,aggregate,1943026
2204000,777,aggregate,1959429
2229000,778,aggregate,1970708
2254000,779,aggregate,1994187
2279000,779,aggregate,1981743
2304000,780,aggregate,1941538
2329000,781,aggregate,1957209
2354000,782,aggregate,1965615
2379000,783,aggregate,1989039
2404000,784,aggregate,1996414
2429000,785,aggregate,1965725
2454000,786,aggregate,1996280
2479000,787,aggregate,2043671
2504000,787,aggregate,1988283
2529000,788,aggregate,1998098
2554000,789,aggregate,1998885
2579000,790,aggregate,1976004
2604000,791,aggregate,2025591
2629000,792,aggregate,2034729
2654000,792,aggregate,2029550
2679000,793,aggregate,2035461
2704000,794,aggregate,2026000
2729000,795,aggregate,2056366
2754000,795,aggregate,2032942
2779000,796,aggregate,2067590
2804000,797,aggregate,2060569
2829000,798,aggregate,2042080
2854000,798,aggregate,2031399
2879000,799,aggregate,2054335
2904000,800,aggregate,2062442
2929000,801,aggregate,2033461
2954000,801,aggregate,2090124
2979000,802,aggregate,2057428
3004000,803,aggregate,2056507
3029000,804,aggregate,2075350
3054000,804,aggregate,2089014
3079000,805,aggregate,2052225
904000,703,aggregate,1190669
929000,705,aggregate,1423067
954000,707,aggregate,1469781
979000,709,aggregate,1533331
1004000,712,aggregate,1548868
1029000,714,aggregate,1564594
1054000,715,aggregate,1571722
1079000,717,aggregate,1631124
1104000,719,aggregate,1642946
1129000,721,aggregate,1674532
1154000,723,aggregate,1656586
1179000,725,aggregate,1685488
1204000,726,aggregate,1677491
1229000,728,aggregate,1669549
1254000,730,aggregate,1724559
1279000,731,aggregate,1722717
1304000,733,aggregate,1746928
1329000,735,aggregate,1731178
1354000,736,aggregate,1758561
1379000,738,aggregate,1784047
1404000,739,aggregate,1771170
1429000,741,aggregate,1785920
1454000,742,aggregate,1769871
1479000,743,aggregate,1801646
1504000,745,aggregate,1825668
1529000,746,aggregate,1825967
1554000,747,aggregate,1825046
1579000,749,aggregate,1826376
1604000,750,aggregate,1855223
1629000,751,aggregate,1848202
1654000,753,aggregate,1852216
1679000,754,aggregate,1848123
1704000,755,aggregate,1840855
1729000,756,aggregate,1857502
1754000,758,aggregate,1882256
1779000,759,aggregate,1897793
1804000,760,aggregate,1856746
1829000,761,aggregate,1884129
1854000,762,aggregate,1907852
1879000,763,aggregate,1891071
1904000,764,aggregate,1901673
1929000,766,aggregate,1917832
1954000,767,aggregate,1892511
1979000,768,aggregate,1893054
2004000,769,aggregate,1891889
2029000,770,aggregate,1950016
2054000,771,aggregate,1923475
2079000,772,aggregate,1942562
2104000,773,aggregate,1962381
2129000,774,aggregate,1948040
2154000,775,aggregate,1949071
2179000,776,aggregate,1961570
2204000,777,aggregate,1965285
2229000,778,aggregate,1977351
2254000,779,aggregate,1961003
2279000,779,aggregate,1959295
2304000,780,aggregate,1941593
2329000,781,aggregate,1948913
2354000,782,aggregate,1969464
2379000,783,aggregate,1996847
2404000,784,aggregate,1957130
2429000,785,aggregate,1970361
2454000,786,aggregate,1995060
2479000,787,aggregate,2005851
2504000,787,aggregate,1992675
2529000,788,aggregate,1965402
2554000,789,aggregate,1994249
2579000,790,aggregate,2015044
2604000,791,aggregate,2014855
2629000,792,aggregate,2010518
2654000,792,aggregate,2025402
2679000,793,aggregate,2042891
2704000,794,aggregate,2037956
2729000,795,aggregate,2034595
2754000,795,aggregate,2027519
2779000,796,aggregate,2034217
2804000,797,aggregate,2057397
2829000,798,aggregate,2023048
2854000,798,aggregate,2070384
2879000,799,aggregate,2052005
2904000,800,aggregate,2038530
2929000,801,aggregate,2064205
2954000,801,aggregate,2046149
2979000,802,aggregate,2047424
3004000,803,aggregate,2066377
3029000,804,aggregate,2056373
3054000,804,aggregate,2043874
3079000,805,aggregate,2067219
904000,703,aggregate,1186765
929000,705,aggregate,1404035
954000,707,aggregate,1481737
979000,709,aggregate,1518203
1004000,712,aggregate,1554968
1029000,714,aggregate,1600218
1054000,715,aggregate,1594170
1079000,717,aggregate,1621364
1104000,719,aggregate,1662466
1129000,721,aggregate,1663552
1154000,723,aggregate,1649266
1179000,725,aggregate,1692076
1204000,726,aggregate,1709211
1229000,728,aggregate,1733044
1254000,730,aggregate,1700403
1279000,731,aggregate,1708754
1304000,733,aggregate,1723992
1329000,735,aggregate,1731910
1354000,736,aggregate,1766369
1379000,738,aggregate,1779411
1404000,739,aggregate,1773854
1429000,741,aggregate,1770792
1454000,742,aggregate,1816719
1479000,743,aggregate,1798230
1504000,745,aggregate,1782968
1529000,746,aggregate,1807667
1554000,747,aggregate,1811870
1579000,749,aggregate,1829304
1604000,750,aggregate,1845219
1629000,751,aggregate,1834782
1654000,753,aggregate,1836167
1679000,754,aggregate,1868131
1704000,755,aggregate,1877211
1729000,756,aggregate,1856581
1754000,758,aggregate,1874936
1779000,759,aggregate,1866451
1804000,760,aggregate,1920918
1829000,761,aggregate,1881256
1854000,762,aggregate,1885648
1879000,763,aggregate,1885703
1904000,764,aggregate,1895030
1929000,766,aggregate,1916612
1954000,767,aggregate,1891291
1979000,768,aggregate,1896470
2004000,769,aggregate,1907749
2029000,770,aggregate,1935376
2054000,771,aggregate,1967694
2079000,772,aggregate,1934510
2104000,773,aggregate,1934864
2129000,774,aggregate,1929496
2154000,775,aggregate,1969811
2179000,776,aggregate,1943758
2204000,777,aggregate,1954549
2229000,778,aggregate,1969976
2254000,779,aggregate,1966615
2279000,779,aggregate,1964175
2304000,780,aggregate,1955934
2329000,781,aggregate,1941837
2354000,782,aggregate,1981475
2379000,783,aggregate,1960302
2404000,784,aggregate,2018673
2429000,785,aggregate,1987252
2454000,786,aggregate,2000727
2479000,787,aggregate,1967299
2504000,787,aggregate,1993163
2529000,788,aggregate,2024450
2554000,789,aggregate,2002057
2579000,790,aggregate,1982836
2604000,791,aggregate,2007535
2629000,792,aggregate,2017106
2654000,792,aggregate,2024914
2679000,793,aggregate,2019601
2704000,794,aggregate,2039664
2729000,795,aggregate,2050211
2754000,795,aggregate,2080144
2779000,796,aggregate,2009518
2804000,797,aggregate,2060868
2829000,798,aggregate,2040128
2854000,798,aggregate,2037743
2879000,799,aggregate,2052627
2904000,800,aggregate,2028526
2929000,801,aggregate,2049077
2954000,801,aggregate,2027849
2979000,802,aggregate,2050840
3004000,803,aggregate,2083103
3029000,804,aggregate,2081505
3054000,804,aggregate,2075405
3079000,805,aggregate,2049541
904000,703,aggregate,1196525
929000,705,aggregate,1415259
954000,707,aggregate,1460021
979000,709,aggregate,1519667
1004000,712,aggregate,1580588
1029000,714,aggregate,1588262
1054000,715,aggregate,1600026
1079000,717,aggregate,1639908
1104000,719,aggregate,1655201
1129000,721,aggregate,1634760
1154000,723,aggregate,1676838
1179000,725,aggregate,1688416
1204000,726,aggregate,1686275
1229000,728,aggregate,1686629
1254000,730,aggregate,1718703
1279000,731,aggregate,1705338
1304000,733,aggregate,1733752
1329000,735,aggregate,1737278
1354000,736,aggregate,1761733
1379000,738,aggregate,1774043
1404000,739,aggregate,1765558
1429000,741,aggregate,1783480
1454000,742,aggregate,1796711
1479000,743,aggregate,1781394
1504000,745,aggregate,1832744
1529000,746,aggregate,1806935
1554000,747,aggregate,1799914
1579000,749,aggregate,1811492
1604000,750,aggregate,1820819
1629000,751,aggregate,1826974
1654000,753,aggregate,1849044
1679000,754,aggregate,1834459
1704000,755,aggregate,1861351
1729000,756,aggregate,1847010
1754000,758,aggregate,1902508
